Project,PLC,Folder,Name,Type,Number,InstanceOfName,InstanceOfNumber,IsConsistent,ModifiedDate,ConnectedToLibrary,NameInLibrary,VersionInLibrary,ModifiedDateInLibrary,LibraryState,LibraryConformanceStatus,warning
P712713A01,P209000AE01-JC5,Instance,_211212AE1JX200QF29012,InstanceDB,1256.0,LPassivate,1420,True,18-04-2023 15:22:00,True,LPassivate,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_211212AE1JX200IF29006,InstanceDB,1255.0,LPassivate,1420,True,18-04-2023 15:21:58,True,LPassivate,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_211212AE1JX200IF29000,InstanceDB,1254.0,LPassivate,1420,True,18-04-2023 15:21:55,True,LPassivate,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AS02JX39IF5130,InstanceDB,1253.0,LPassivate,1420,True,22-03-2023 15:35:22,True,LPassivate,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AS01JX38IF5100,InstanceDB,1252.0,LPassivate,1420,True,22-03-2023 15:35:22,True,LPassivate,15.504.0,02-03-2023 14:12:14,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,AK,_209000NCP01AK,GlobalDB,254.0,NaN,NaN,True,20-04-2023 11:30:33,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E1QM1,InstanceDB,1151.0,L1Alarm,1401,True,24-03-2023 09:28:04,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E1QM4,InstanceDB,1152.0,L1Alarm,1401,True,24-03-2023 09:27:52,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3EG2,InstanceDB,1164.0,L1Alarm,1401,True,24-03-2023 09:27:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FV2,InstanceDB,1179.0,L1Alarm,1401,True,24-03-2023 09:27:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E1QM6,InstanceDB,1153.0,L1Alarm,1401,True,24-03-2023 09:27:52,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FS1,InstanceDB,1154.0,L1Alarm,1401,True,24-03-2023 09:28:04,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FS2,InstanceDB,1155.0,L1Alarm,1401,True,24-03-2023 09:27:52,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FS3,InstanceDB,1156.0,L1Alarm,1401,True,24-03-2023 09:27:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FS4,InstanceDB,1157.0,L1Alarm,1401,True,24-03-2023 09:28:04,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FS5,InstanceDB,1158.0,L1Alarm,1401,True,24-03-2023 09:28:04,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FS6,InstanceDB,1159.0,L1Alarm,1401,True,24-03-2023 09:28:04,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FS7,InstanceDB,1160.0,L1Alarm,1401,True,24-03-2023 09:28:04,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03EL1,InstanceDB,1181.0,L1Alarm,1401,True,24-03-2023 09:27:53,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2SG1,InstanceDB,1162.0,L1Alarm,1401,True,17-04-2023 09:45:55,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E2SG1,InstanceDB,1163.0,L1Alarm,1401,True,17-04-2023 09:45:59,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03E2SG1,InstanceDB,1180.0,L1Alarm,1401,True,17-04-2023 09:46:05,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK04E2SG1,InstanceDB,1182.0,L1Alarm,1401,True,17-04-2023 09:46:08,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E1FV1,InstanceDB,1150.0,L1Alarm,1401,True,24-03-2023 09:27:52,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E2FV1,InstanceDB,1161.0,L1Alarm,1401,True,24-03-2023 09:27:52,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS50_CH1,InstanceDB,1165.0,LETAFuseAlarm,1413,True,24-03-2023 09:27:53,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS50_CH2,InstanceDB,1166.0,LETAFuseAlarm,1413,True,24-03-2023 09:27:53,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS51_CH1,InstanceDB,1167.0,LETAFuseAlarm,1413,True,24-03-2023 09:27:53,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS51_CH2,InstanceDB,1168.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS52_CH1,InstanceDB,1169.0,LETAFuseAlarm,1413,True,24-03-2023 09:27:53,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS52_CH2,InstanceDB,1170.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS53_CH1,InstanceDB,1171.0,LETAFuseAlarm,1413,True,24-03-2023 09:27:53,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS53_CH2,InstanceDB,1172.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS54_CH1,InstanceDB,1173.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS54_CH2,InstanceDB,1174.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS55_CH2,InstanceDB,1175.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS56_CH2,InstanceDB,1176.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS57_CH1,InstanceDB,1177.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02E3FS57_CH2,InstanceDB,1178.0,LETAFuseAlarm,1413,True,24-03-2023 09:28:04,True,LETAFuseAlarm,15.504.1,20-06-2023 06:21:09,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02JC32,InstanceDB,1183.0,LETAFuseCPC20PN,1406,True,20-06-2023 06:24:00,Outdated,LETAFuseCPC20PN,15.504.1,01-01-0001 00:00:00,InWork,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
","Block '_209000AK02JC32' outdated '20-06-2023 06:24:11': library block 'LETAFuseCPC20PN', version '15.504.1', updated on '01-01-0001 00:00:00'"
P712713A01,P209000AE01-JC5,Instance,_209000AK01QC1,InstanceDB,1184.0,L1Alarm,1401,True,20-04-2023 10:14:18,True,L1Alarm,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,PNIODiag,_209000NCP01PNIODiag,GlobalDB,270.0,NaN,NaN,True,15-06-2023 12:13:11,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,PNIODiag,_209000NCP01PNIODiagList,GlobalDB,271.0,NaN,NaN,True,22-03-2023 09:53:42,False,NaN,NaN,NaN,NaN,NaN,NaN
P712713A01,P209000AE01-JC5,Instance,_209000AE01-JC31,InstanceDB,1200.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:26:36,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AE02-JW208,InstanceDB,1208.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 10:11:07,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AE02-JW210,InstanceDB,1209.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 10:11:08,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AE02-JW211,InstanceDB,1210.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 10:11:09,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01E1-BE30,InstanceDB,1201.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:27:04,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK01-JW35,InstanceDB,1202.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:28:57,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK02-JC32,InstanceDB,1203.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:26:57,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK03-JW36,InstanceDB,1204.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:29:00,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AK04-JW37,InstanceDB,1205.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:29:02,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AS01-JW38,InstanceDB,1206.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:29:26,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
P712713A01,P209000AE01-JC5,Instance,_209000AS02-JW39,InstanceDB,1207.0,LPNIODiagHMIS7-1500,2214,True,23-03-2023 09:29:36,True,LPNIODiagHMIS7-1500,15.504.0,02-03-2023 14:12:13,Committed,"Warning: The block contains direct access to inputs, outputs, bit memories, indirect access to the registry or indirect access to external memory areas that are unknown at the time of compilation.
",NaN
